user,movie,rating,random
354,348,5,0.736528679
90,260,4,0.997088253
564,919,3,0.436393016
344,299,5,0.559497606
614,902,3,0.773735796
151,339,3,0.475914851
102,921,4,0.122703085
534,423,4,0.321359651
112,648,2,0.379007066
7,272,3,0.203889307
319,253,3,0.111090478
22,593,4.5,0.151393721
224,299,4,0.556945566
636,736,3,0.317161157
103,393,1,0.060497087
580,253,3,0.917422941
288,276,4,0.005316393
213,724,2.5,0.360114657
616,719,3,0.650745797
285,47,5,0.763254987
17,260,3.5,0.281798625
465,17,5,0.337104389
111,18,2.5,0.469419828
662,318,5,0.606296228
111,141,3.5,0.470038422
162,852,3,0.728470371
458,736,3,0.993538939
21,780,3,0.993988882
225,592,3,0.448671277
344,377,3,0.700543685
514,595,3,0.105347249
76,915,4,0.279776077
577,377,3.5,0.228968788
23,508,4.5,0.125169986
219,216,5,0.121054937
670,34,4,0.048145927
95,63,4,0.462617212
416,353,3,0.66806409
601,31,3,0.676392022
288,485,4,0.502791261
36,6,3,0.41219319
201,593,4,0.637786859
292,356,5,0.115654419
518,608,5,0.718537433
213,356,2,0.180763824
312,581,5,0.362910496
516,433,3,0.929404364
646,379,4,0.2872607
295,593,4.5,0.999603653
589,552,4,0.658998122
284,376,3,0.414313511
19,917,4,0.783106493
299,471,4.5,0.00065523
514,45,4,0.356215121
628,236,0.5,0.76602967
587,778,4,0.489453777
419,783,4,0.289028901
254,367,3,0.346619615
544,714,5,0.920962725
284,1,3,0.909123787
15,549,5,0.34798254
544,293,4.5,0.142723407
56,47,4,0.671781949
641,113,3,0.576630571
342,260,4,0.62109803
49,919,5,0.758648828
19,32,3,0.447852301
159,231,1.5,0.691565883
602,475,5,0.875702186
639,24,3,0.273513476
466,246,5,0.69268334
665,551,2,0.912002565
105,356,3,0.175235067
254,132,3,0.918814447
407,1,4,0.719792651
461,592,3,0.984401043
564,379,4,0.520492705
442,736,3.5,0.541899541
292,575,4,0.907891165
452,899,3,0.696119513
517,589,4,0.551947774
388,159,4.5,0.202053785
108,339,3,0.038756869
15,36,1,0.815972738
19,52,3,0.0118519
243,150,2.5,0.299704647
254,265,5,0.574411008
288,589,4,0.799143895
306,360,2,0.509872701
285,405,1,0.338481361
116,356,4.5,0.569717993
134,950,2.5,0.943762437
285,471,5,0.750832548
86,616,3,0.815877217
268,457,4,0.796024826
265,919,5,0.196065134
31,32,4.5,0.820243167
263,318,4,0.196335538
199,546,0.5,0.241959549
175,308,3,0.013373989
221,112,3,0.313419274
380,593,5,0.206507617
461,784,3,0.846820948
375,296,4,0.197289222
223,805,4,0.534295945
648,293,4.5,0.340051557
662,39,3,0.130632992
580,788,3,0.459441496
527,292,2,0.829646909
452,440,4,0.157603888
564,611,1,0.275426493
182,708,4,0.725451096
633,440,3,0.776401049
447,222,3,0.572671602
561,783,3,0.761672948
168,569,3,0.206734408
596,953,4,0.192418424
659,733,3,0.908915195
105,784,2.5,0.381716826
358,908,5,0.545561659
390,653,4,0.246397533
213,780,5,0.337529566
127,367,4,0.588985911
564,506,3,0.272103714
73,160,3,0.400535646
388,589,4,0.37911493
105,196,2.5,0.815058233
243,382,3,0.348489314
605,118,1,0.18818697
473,316,0.5,0.269148251
268,551,4.5,0.962502685
19,7,3,0.097248757
295,527,4.5,0.683871659
396,344,2,0.675899563
472,942,4.5,0.093654506
486,1,5,0.89301056
86,593,5,0.357384125
67,452,5,0.006684767
441,457,3.5,0.608386008
473,356,5,0.524068864
110,39,5,0.888684574
575,543,2,0.248110266
430,364,5,0.296308149
535,104,3,0.408806061
70,832,5,0.907663626
487,225,3,0.171131702
212,296,4,0.216855056
55,9,3,0.22260438
188,158,3,0.936973813
306,477,3,0.132202667
213,379,3,0.962629136
561,367,3.5,0.353867444
85,508,2,0.648357551
434,866,4,0.534249267
416,381,4,0.109985905
55,736,3,0.94664441
119,265,4,0.073783536
662,474,3,0.994940376
439,316,4,0.058018036
70,667,5,0.803705187
338,350,3,0.321816099
274,345,2.5,0.193764101
52,866,4,0.225314491
629,527,3,0.992504158
17,32,4.5,0.869425071
13,480,3,0.792606018
182,300,3,0.349104838
609,565,5,0.971432853
665,839,3,0.465809384
468,203,2,0.246441409
358,905,5,0.434357376
313,5,3.5,0.902935336
385,111,5,0.12727737
495,589,4,0.711875014
555,232,3,0.878970589
590,225,4,0.412573155
108,593,5,0.238122453
303,520,3,0.244841171
624,736,3,0.6886828
385,515,4,0.494390438
590,47,4,0.426847243
184,161,3,0.123462253
603,2,4,0.560107212
562,356,4,0.460238032
302,457,4,0.932732748
461,508,2.5,0.844740559
207,779,0.5,0.554921492
73,593,4.5,0.027742826
495,47,4,0.477552845
564,606,4,0.714565504
589,590,4,0.078122697
416,587,3,0.527123423
384,223,3,0.298108918
558,327,1,0.325622256
627,380,3,0.522767135
17,965,3.5,0.422914576
421,432,2,0.843937212
418,158,4,0.544117728
608,994,4,0.215591198
110,590,4,0.414611682
502,697,4,0.75204363
49,258,1,0.155758227
239,65,2,0.473840243
665,236,4,0.593710791
19,176,4,0.001433864
213,799,3,0.737582068
492,573,1,0.496211647
441,858,4.5,0.11452752
30,869,2,0.10511942
384,23,3,0.754437103
468,837,3,0.469921886
641,434,3,0.45999409
105,296,4,0.487552083
463,647,3,0.783271433
36,593,4,0.833118667
535,293,4,0.288389826
509,373,4,0.991774869
478,47,3.5,0.292271537
472,94,4,0.662446025
517,595,5,0.426483196
128,153,3,0.721200655
423,112,4,0.08897498
288,480,4,0.932397428
529,918,5,0.438804312
61,673,2,0.146967934
629,457,5,0.147177317
212,32,3.5,0.625416266
151,480,5,0.096243363
495,161,3,0.217935789
279,236,4,0.455548347
447,293,3,0.466663388
568,296,4,0.145718906
219,11,4,0.338489244
516,135,4,0.118141291
266,593,4,0.017647135
602,539,3,0.089620187
491,838,5,0.191543957
667,592,2,0.073678056
665,186,3,0.978053574
487,585,4,0.690381103
225,47,5,0.742577694
624,445,3,0.285893632
195,900,3,0.757767719
294,466,3.5,0.795458274
465,327,3,0.439425663
538,253,3,0.645251442
595,313,1,0.976523228
616,724,3,0.87816333
568,442,5,0.35833555
602,588,5,0.318516267
500,367,1.5,0.467716648
188,586,4,0.325812307
215,912,5,0.07520025
405,912,5,0.326720828
92,508,3,0.717304518
80,802,3,0.805050059
23,908,5,0.993274243
416,481,3,0.421480798
522,19,3.5,0.518083067
105,370,3,0.332659639
265,921,4,0.08088694
306,185,3,0.344029875
457,466,2,0.540730051
461,500,1.5,0.503006078
17,377,0.5,0.776283865
165,919,3.5,0.090611911
624,466,3,0.672084144
390,168,3,0.566555128
254,427,3,0.186987248
596,441,3.5,0.356330028
19,318,4,0.19182713
511,237,4,0.251441564
472,141,2.5,0.953083598
372,969,4,0.55462095
562,733,4,0.594433176
605,592,4,0.347014752
157,165,3,0.065410898
264,342,3,0.515824275
253,349,4,0.907919046
56,586,4,0.339597197
41,173,4,0.626692645
388,527,5,0.121836205
344,53,5,0.797621867
388,253,3,0.904097749
344,481,4,0.270737602
15,162,4,0.25580418
353,150,2,0.353952442
399,25,4,0.81065057
577,497,5,0.433155694
311,650,3,0.819060103
487,94,3,0.275726577
547,94,3.5,0.851087279
484,17,5,0.29816257
169,527,5,0.559246377
514,21,3,0.090926374
182,594,5,0.460942695
580,356,3.5,0.54044177
188,317,3,0.663907386
590,204,4,0.472493062
99,39,4,0.401176199
472,541,5,0.253291819
461,368,2,0.941116074
134,736,4.5,0.073307966
469,720,4,0.163844251
655,296,4,0.757279871
184,357,4,0.744514677
473,364,5,0.866701486
73,653,2.5,0.468436662
126,350,3,0.771802409
619,590,4,0.948525073
605,590,3,0.657399429
30,454,5,0.364173004
455,589,4.5,0.053920883
311,16,2,0.809642668
385,608,5,0.787964095
168,1,5,0.28223644
292,11,4.5,0.922444134
205,10,3.5,0.790289257
555,342,3,0.482684905
358,140,3,0.314359345
344,413,4,0.827243092
618,593,5,0.252243049
514,380,3,0.920250061
385,227,3,0.321156821
311,79,2,0.704575995
492,326,3,0.587285133
552,466,3,0.333737798
517,11,5,0.013016315
624,65,1,0.461388714
461,141,2,0.246921811
73,719,2.5,0.756068568
388,784,4,0.589295784
480,47,4,0.301573225
458,597,4,0.892580471
311,384,2,0.137529487
217,16,4,0.540950048
509,69,3.5,0.706861449
619,288,3,0.477638381
93,260,4,0.257725366
182,2,5,0.633524859
654,520,4,0.128932473
311,237,2,0.712014102
178,356,3,0.773155239
207,431,0.5,0.870683509
100,802,4,0.674061143
603,466,4,0.351153216
536,154,2,0.736132698
19,457,4,0.642165626
343,52,1,0.159616367
582,596,3.5,0.395641288
111,932,5,0.53130156
381,217,3,0.228265127
354,457,4,0.12287909
78,193,5,0.134891747
267,260,4.5,0.990871098
211,627,4,0.93635239
384,733,5,0.369678271
529,932,1,0.331486306
119,168,2,0.452078494
30,428,5,0.089826556
254,29,5,0.890306264
266,300,5,0.154954379
496,170,3,0.855656602
222,953,3,0.660567445
361,7,3,0.008571958
100,32,5,0.278224069
145,587,5,0.899020127
423,293,3,0.332036871
422,671,4,0.753942989
509,344,2,0.137898137
254,587,3,0.500484986
518,339,5,0.678342176
580,22,1.5,0.65628327
416,765,3,0.454028477
428,231,4,0.651274558
400,150,4,0.454801548
70,88,3,0.049741309
37,940,3,0.829796463
564,733,4,0.201405889
598,1,4.5,0.609251101
492,30,2,0.35045
509,736,2,0.881188569
404,216,4,0.856377934
80,32,5,0.857295746
547,933,3,0.442489787
224,34,5,0.891238452
119,527,5,0.348219078
34,39,3,0.483987021
73,258,2,0.780973196
535,19,1,0.094170804
311,293,2,0.281842436
25,802,5,0.729992534
480,185,4,0.310696207
547,14,3.5,0.713549658
564,621,5,0.9571353
191,593,4,0.9581202
388,246,5,0.020030134
99,497,3,0.100401464
659,282,3,0.6488179
38,16,4.5,0.111523611
655,368,5,0.796375096
439,318,3,0.09328648
177,66,1,0.610642201
496,455,3,0.656065858
58,150,5,0.42774208
119,180,2,0.477522181
588,593,5,0.520908296
391,892,5,0.414865428
268,349,2.5,0.203498735
415,10,4,0.781405111
648,47,3,0.363643337
178,318,5,0.221405564
159,587,2.5,0.441133708
281,590,4,0.099539869
416,273,3,0.870081687
73,31,3.5,0.909354425
279,225,3,0.893734865
288,2,4,0.030040665
335,922,3.5,0.622704162
452,647,4,0.399137329
310,673,1.5,0.716124352
529,923,4,0.405999675
299,247,4,0.819954496
361,830,3,0.625556257
86,68,4,0.011844005
113,74,5,0.04732062
624,471,4,0.408442315
219,608,2,0.825568271
253,783,3.5,0.051287292
660,1,2.5,0.872675928
658,593,4,0.730185998
496,27,4,0.449040393
602,417,3,0.791012727
336,1,2,0.680684294
506,296,3,0.405231723
525,173,3,0.555502249
585,490,3,0.808959419
389,595,4,0.502413723
402,239,4.5,0.588257553
19,350,3,0.380846546
142,593,5,0.092053072
564,882,2,0.87124372
434,994,5,0.600672214
562,357,4,0.949450593
388,507,4,0.586385163
401,1,5,0.288471887
607,292,3.5,0.550898588
580,29,4,0.719140512
130,337,4,0.097878431
30,32,2,0.587762041
182,835,3,0.644829615
642,942,4,0.584216821
85,170,3,0.47343449
612,364,4,0.683930144
434,848,4,0.772445951
460,898,5,0.631808364
5,858,2.5,0.988933818
324,364,3.5,0.521423983
619,31,3,0.77630501
128,280,5,0.013277454
90,800,5,0.515961157
294,920,4,0.51452643
86,46,3,0.862852384
311,880,0.5,0.35273575
173,653,3,0.689464744
168,535,3,0.095314476
641,805,5,0.898934015
358,852,1,0.005673644
356,994,3.5,0.037391169
338,588,3,0.263797334
652,125,4,0.762222467
2,272,3,0.407339169
126,596,4,0.111914868
458,105,3.5,0.204878501
431,5,4.5,0.131174163
279,350,3,0.767618151
83,532,3.5,0.530384505
232,62,5,0.567825177
605,955,4,0.811173672
18,818,3,0.181207982
82,288,3,0.228333478
516,251,3,0.844519597
564,330,4,0.114247567
36,586,2,0.241914189
551,587,4,0.495416922
361,673,4,0.706609833
408,50,5,0.347045165
529,318,4.5,0.622618094
318,737,4,0.486439584
287,733,4.5,0.237704017
168,410,3,0.871791185
585,973,5,0.150139111
518,65,3,0.188029331
212,474,2.5,0.677428521
665,62,3,0.866048181
333,356,4.5,0.66608087
281,780,2,0.372054479
658,34,4,0.530044974
152,356,3,0.18985163
102,159,4,0.342160755
368,541,5,0.449845083
386,307,3,0.663192346
7,31,3,0.304885745
616,260,5,0.506605556
56,456,4,0.404287489
603,44,3,0.277491311
386,50,4,0.325104426
443,293,5,0.998523997
529,260,4,0.985512389
36,543,3,0.667757801
562,141,4,0.105910896
509,281,5,0.06063108
384,380,4.5,0.46213048
232,913,4,0.590490893
417,780,4,0.511073122
182,165,3,0.017602078
388,457,5,0.179333237
83,514,4,0.635427626
324,110,4,0.933556221
564,233,5,0.808115347
219,39,4,0.066995831
567,356,4,0.477556385
518,224,2,0.714455695
584,912,3.5,0.529402597
61,500,4,0.762478598
240,296,3.5,0.580748328
530,158,3,0.269808635
93,902,2.5,0.063345312
330,22,3,0.053937033
122,292,3,0.270671691
447,592,3,0.375589516
585,924,5,0.541841244
252,12,5,0.83718191
292,370,2.5,0.346562361
564,363,5,0.57511583
354,364,3,0.196484649
604,19,2.5,0.480985307
90,736,3,0.818339008
239,223,4,0.413046447
126,500,4,0.453689632
664,593,4.5,0.405299027
344,454,4,0.659488596
420,552,5,0.088321124
629,458,5,0.567753333
530,14,4,0.030846754
529,363,3.5,0.10601423
461,785,4,0.571283788
593,25,5,0.948977505
146,524,3.5,0.657172826
140,593,4.5,0.143288579
130,235,0.5,0.074270984
285,44,2,0.441510343
292,628,3.5,0.980192042
564,220,2,0.388922175
556,457,5,0.667755616
575,899,5,0.325217235
649,539,3,0.287644397
511,100,5,0.940898787
641,838,5,0.882760877
442,919,5,0.208174837
627,786,1.5,0.347598808
343,1,5,0.202461513
253,150,4,0.006533169
111,10,3.5,0.531135816
23,185,3.5,0.696721325
564,540,4,0.939947643
668,608,5,0.011004523
670,527,5,0.419989561
216,47,5,0.63298988
182,736,5,0.194334712
42,780,4.5,0.676664166
306,911,4,0.72235389
203,922,4.5,0.489699742
22,267,2,0.264366625
243,442,3,0.928799891
538,592,3,0.373961519
489,924,4,0.250214985
665,709,3,0.89848175
406,923,3.5,0.029221952
110,364,3,0.925053867
74,153,4,0.05706011
447,318,4,0.836539791
545,497,4,0.166831681
70,745,4,0.749824375
438,318,5,0.441076523
564,189,4,0.721623431
262,586,4,0.989995968
306,377,4,0.815918804
647,373,4,0.153799187
306,648,3,0.52581084
326,337,2,0.690406444
596,10,3.5,0.890740709
466,527,5,0.796087246
121,150,4,0.008206454
36,588,3,0.673957272
453,317,3,0.848066969
324,588,4,0.95444951
191,595,2,0.063325558
102,506,3,0.759272496
518,237,3,0.938487003
572,296,4,0.9835707
355,47,5,0.714145051
355,588,3,0.814290502
236,32,4,0.828201755
38,527,4.5,0.435860631
346,32,3,0.538463994
263,21,3.5,0.225763905
213,661,1.5,0.229497812
602,501,3,0.066372344
428,296,5,0.840258745
344,836,2,0.514580632
464,296,5,0.453514358
36,491,3,0.650333106
306,440,5,0.928676432
93,914,3.5,0.449563053
116,318,4.5,0.742351283
92,196,3,0.302967015
151,595,3,0.50204506
111,39,4.5,0.448701572
468,296,3.5,0.977767743
232,948,2,0.577860341
390,832,3,0.388420524
92,317,2,0.389674814
641,830,3,0.511603008
338,168,3,0.218513102
262,588,2,0.04070304
242,858,5,0.392941546
212,368,3.5,0.668197508
236,480,3,0.044085732
60,720,4,0.896428799
19,923,5,0.791773793
547,237,1,0.237470777
564,155,2,0.72535814
533,230,4,0.108455136
385,230,5,0.03352256
73,2,2.5,0.388649631
425,50,4,0.003423161
585,357,4,0.18327589
247,165,4,0.446638512
128,588,5,0.836611784
19,912,3,0.070460548
522,356,4,0.554282012
279,593,4,0.228461241
603,592,4,0.691635306
596,23,3.5,0.321437612
39,162,5,0.180903231
487,455,4,0.446253328
322,942,4,0.696891925
83,50,5,0.470189165
338,648,4,0.315382422
396,799,4,0.432241734
390,494,4,0.540126865
86,588,3,0.384395894
294,520,4.5,0.840875345
564,186,3,0.490368989
487,450,4,0.980176487
420,595,4,0.676155828
608,509,4,0.079237234
262,899,3,0.079122632
165,70,5,0.272789255
621,253,3.5,0.571824855
287,588,5,0.752860812
434,953,3,0.257706856
457,296,5,0.808061643
520,318,5,0.827379773
396,196,3,0.357459753
552,319,4,0.051708256
361,737,4,0.201699707
69,500,3.5,0.331680948
463,349,3,0.656759227
396,508,3,0.408716054
552,196,3,0.430351914
212,180,3.5,0.969424005
105,164,4,0.298331908
335,969,4,0.886598841
532,480,4,0.128533167
452,536,3,0.987567284
516,237,3,0.170268047
664,16,4,0.378013175
587,919,4.5,0.496490797
232,417,5,0.592291476
562,377,4,0.604214996
41,332,4,0.130273207
254,50,5,0.44371852
168,4,3,0.336446258
283,586,2,0.743242473
472,955,5,0.92323639
236,945,4,0.445821687
569,905,5,0.265881346
177,332,4,0.5117234
510,97,3,0.31295547
285,70,4,0.395077919
468,326,3.5,0.365679157
514,452,3,0.599384826
168,426,3,0.766794837
2,371,3,0.324163921
370,188,4,0.45045442
418,442,3,0.047194415
407,345,5,0.627512508
533,541,4,0.118185472
509,308,4,0.227299029
105,173,2,0.475143014
73,356,5,0.087759101
232,936,4,0.631373173
240,508,4,0.991240794
405,457,5,0.80095542
88,595,3.5,0.696163931
189,780,3,0.756948918
292,292,4.5,0.81460414
86,650,3,0.956504998
481,58,5,0.986033816
593,552,4,0.504413366
338,590,3,0.532098687
39,743,4,0.839735739
325,31,4.5,0.679780429
536,216,3,0.916900848
385,282,4,0.347380716
514,377,3,0.76805324
126,529,4,0.966062412
537,938,5,0.279320952
497,265,4,0.495147183
285,235,5,0.863045852
168,164,3,0.288507198
450,912,4,0.754300506
582,914,4,0.0507891
105,541,4,0.220567896
514,707,2,0.453655931
575,236,3,0.941075843
119,227,2,0.158679722
22,153,3,0.205406326
311,276,2,0.83437559
654,337,4,0.465502835
213,165,3.5,0.687956425
641,11,4,0.585572465
295,318,4.5,0.516454016
279,434,3,0.25001393
362,296,4.5,0.456014039
102,965,4,0.170186385
311,338,0.5,0.47485189
282,553,3.5,0.947334409
394,165,4,0.20029844
15,355,0.5,0.439370236
83,39,4,0.187207333
543,631,3,0.848302701
564,754,4,0.440312037
387,750,5,0.311847424
563,356,4.5,0.061451937
178,778,4.5,0.318050949
608,290,5,0.872529428
472,800,4,0.173833009
105,762,3.5,0.833084616
670,318,5,0.140894855
656,412,5,0.754374035
320,318,4,0.664293559
36,788,2,0.714156591
547,34,4,0.90124774
232,733,4,0.421097678
510,318,4,0.482544157
515,169,5,0.161358008
655,353,4,0.204750657
345,45,3.5,0.200997878
5,150,4,0.169107685
295,364,4,0.569205993
306,278,2,0.3122086
580,866,2.5,0.312936434
70,805,5,0.926015598
514,293,4,0.35028828
354,552,3,0.791859259
338,185,3,0.588651072
451,994,5,0.724437736
239,248,4,0.316795067
145,47,5,0.343350757
46,355,5,0.121937657
156,485,3.5,0.952510598
72,260,3,0.661125553
416,86,3,0.311135312
481,1,4,0.631848354
649,296,5,0.391510696
536,185,4,0.154573241
641,318,5,0.649094764
344,122,3,0.828364964
306,236,2,0.7825016
299,910,3,0.204491592
548,10,4,0.422210547
279,185,3,0.550102786
248,32,4,0.655931919
234,356,4,0.175882725
223,628,4,0.065913894
468,500,2.5,0.539606587
294,708,4,0.450550892
547,920,5,0.821148953
307,296,5,0.834234085
409,306,5,0.143738001
514,531,3,0.501644387
535,356,3,0.214520443
388,518,3,0.490269472
19,235,3,0.855393639
92,293,4,0.90465177
313,32,3,0.554452554
92,370,3,0.065766344
130,543,2,0.122376902
93,919,4,0.590287225
637,135,2.5,0.583291776
381,595,5,0.977757246
28,902,5,0.647368504
70,653,5,0.168788883
575,932,5,0.28769467
626,928,4,0.76466619
150,344,3.5,0.414107059
237,588,3.5,0.612062474
252,135,4,0.735897697
505,318,3.5,0.414715352
385,165,4,0.172526969
85,466,3,0.557802867
564,112,3,0.390618222
363,720,5,0.955307826
148,40,4.5,0.369864603
294,586,3,0.405333688
15,196,2,0.160311721
177,170,4,0.718492186
564,219,4,0.276151519
285,547,3,0.556550968
516,203,4,0.316414914
15,318,2,0.43027127
536,273,3,0.904618034
654,260,5,0.058554167
501,1,5,0.767313501
402,750,3,0.918471193
575,500,4,0.829721457
518,564,3,0.366611018
102,549,4,0.134399382
551,788,4,0.686006961
564,542,4,0.781509014
